Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Car_Age,Mileage_per_Year
Mitsubishi,Pajero,2017,Saudi,White,Full,3.5,Gas,Automatic,136000,Dammam,67000.0,8,15111.111111111111
GMC,Sierra,2015,Saudi,Silver,Full,5.3,Gas,Automatic,272,Tabouk,70000.0,10,24.727272727272727
Fiat,500,2020,Saudi,White,Full,1.4,Gas,Automatic,11500,Riyadh,85000.0,5,1916.6666666666667
Toyota,Yaris,2016,Saudi,Grey,Standard,1.5,Gas,Manual,134000,Jubail,23000.0,9,13400.0
Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,73000,Dammam,79000.0,12,5615.384615384615
GMC,Sierra,2020,Saudi,Silver,Semi Full,5.3,Gas,Automatic,18000,Dammam,152000.0,5,3000.0
GMC,Yukon,2012,Saudi,Black,Full,5.3,Gas,Automatic,270,Qassim,39000.0,13,19.285714285714285
Chevrolet,Suburban,2017,Saudi,Another Color,Full,5.3,Gas,Automatic,184000,Dammam,137000.0,8,20444.444444444445
Ford,Taurus,2017,Other,Silver,Semi Full,3.5,Gas,Automatic,142311,Dammam,75000.0,8,15812.333333333334
Toyota,Innova,2016,Saudi,White,Full,2.7,Gas,Automatic,101000,Dammam,72000.0,9,10100.0
Toyota,Rav4,2018,Saudi,White,Standard,2.5,Gas,Automatic,134000,Dammam,66000.0,7,16750.0
Toyota,Camry,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,125000,Dammam,53000.0,8,13888.888888888889
Ford,Taurus,2015,Saudi,White,Semi Full,2.0,Gas,Automatic,285000,Dammam,52000.0,10,25909.090909090908
BMW,The 7,2009,Saudi,Bronze,Full,4.4,Gas,Automatic,285000,Dammam,46000.0,16,16764.70588235294
Land Rover,Range Rover,2008,Saudi,White,Full,5.0,Gas,Automatic,329000,Dammam,32000.0,17,18277.777777777777
Mercedes,CLS,2007,Saudi,Grey,Full,6.3,Gas,Automatic,340000,Dammam,21000.0,18,17894.736842105263
Audi,A8,2007,Saudi,White,Full,3.2,Gas,Automatic,180000,Dammam,19000.0,18,9473.684210526315
Toyota,Prado,2016,Saudi,White,Semi Full,4.0,Gas,Automatic,201000,Riyadh,107000.0,9,20100.0
Lexus,LS,2015,Saudi,White,Full,4.6,Gas,Automatic,132000,Dammam,165000.0,10,12000.0
GMC,Sierra,2018,Saudi,Silver,Standard,5.3,Gas,Automatic,152000,Dammam,124000.0,7,19000.0
Chevrolet,Tahoe,2016,Saudi,Brown,Standard,5.3,Gas,Automatic,223000,Dammam,110000.0,9,22300.0
Mitsubishi,Pajero,2017,Saudi,White,Full,3.5,Gas,Automatic,111000,Dammam,68000.0,8,12333.333333333334
Honda,Odyssey,2015,Saudi,White,Standard,3.5,Gas,Automatic,153000,Dammam,60000.0,10,13909.09090909091
Audi,A4,2013,Gulf Arabic,Another Color,Full,2.0,Gas,Automatic,250000,Riyadh,45000.0,12,19230.76923076923
Ford,Expedition,2013,Saudi,White,Standard,5.4,Gas,Automatic,78000,Dammam,64000.0,12,6000.0
Toyota,Camry,2017,Saudi,White,Full,1.4,Gas,Automatic,13400,Riyadh,65000.0,8,1488.888888888889
Audi,A6,2013,Saudi,Black,Semi Full,3.0,Gas,Automatic,75000,Riyadh,70000.0,12,5769.2307692307695
Chevrolet,Tahoe,2012,Saudi,Black,Full,5.3,Gas,Automatic,281,Riyadh,65000.0,13,20.071428571428573
Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,19054,Riyadh,162500.0,6,2722.0
Porsche,Cayenne S,2013,Saudi,White,Full,4.8,Gas,Automatic,219000,Riyadh,100000.0,12,16846.153846153848
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,108000,Riyadh,29000.0,8,12000.0
Ford,Taurus,2018,Saudi,White,Standard,2.0,Gas,Automatic,71000,Riyadh,65000.0,7,8875.0
Kia,Rio,2019,Saudi,White,Standard,1.4,Gas,Automatic,51000,Riyadh,31000.0,6,7285.714285714285
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,65000,Riyadh,30000.0,8,7222.222222222223
Honda,Accord,2010,Saudi,Silver,Full,2.4,Gas,Automatic,300000,Riyadh,32000.0,15,18750.0
Toyota,Ciocca,2014,Saudi,White,Semi Full,1.6,Gas,Automatic,28000,Qassim,75000.0,11,2333.3333333333335
Toyota,Land Cruiser Pickup,2015,Saudi,Brown,Semi Full,4.0,Gas,Manual,260000,Jubail,60000.0,10,23636.363636363636
Toyota,Land Cruiser,2013,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,240000,Riyadh,105000.0,12,18461.53846153846
Chevrolet,Tahoe,2008,Other,Black,Full,2.9,Gas,Automatic,265000,Riyadh,33000.0,17,14722.222222222223
GMC,Yukon,2015,Saudi,Black,Full,6.2,Gas,Automatic,216000,Besha,98000.0,10,19636.363636363636
Ford,Victoria,2011,Saudi,Another Color,Standard,4.6,Gas,Automatic,270,Dammam,35000.0,14,18.0
Hyundai,Elantra,2018,Saudi,Silver,Full,2.0,Gas,Automatic,97588,Jeddah,55000.0,7,12198.5
Mazda,6,2016,Saudi,Red,Full,2.5,Gas,Automatic,117000,Hafar Al-Batin,72000.0,9,11700.0
Mercedes,S,2012,Gulf Arabic,Navy,Full,3.3,Gas,Automatic,85000,Al-Medina,110000.0,13,6071.428571428572
Dodge,Charger,2012,Saudi,Yellow,Full,6.4,Gas,Automatic,167000,Al-Medina,85000.0,13,11928.57142857143
Toyota,Furniture,2018,Saudi,White,Semi Full,2.7,Gas,Automatic,224000,Dammam,85000.0,7,28000.0
Hyundai,Accent,2017,Saudi,Silver,Semi Full,1.4,Gas,Automatic,174000,Jeddah,24000.0,8,19333.333333333332
Chrysler,C300,2019,Saudi,Black,Full,3.6,Gas,Automatic,45000,Riyadh,145000.0,6,6428.571428571428
Mazda,6,2019,Saudi,Black,Full,2.1,Gas,Automatic,81000,Jeddah,90000.0,6,11571.42857142857
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,134000,Al-Ahsa,170000.0,6,19142.85714285714
Toyota,Camry,2019,Saudi,Black,Standard,2.5,Hybrid,Automatic,55000,Makkah,80000.0,6,7857.142857142857
BMW,The 7,2016,Saudi,White,Full,2.0,Gas,Automatic,161,Khobar,160000.0,9,16.1
Hyundai,Elantra,2014,Saudi,Grey,Full,2.0,Gas,Automatic,290000,Riyadh,33500.0,11,24166.666666666668
Ford,Taurus,2016,Saudi,Grey,Semi Full,3.5,Gas,Automatic,66000,Riyadh,77000.0,9,6600.0
BMW,The 5,2011,Saudi,Silver,Semi Full,3.0,Gas,Automatic,276000,Riyadh,65000.0,14,18400.0
Toyota,Yaris,2016,Saudi,White,Semi Full,1.5,Gas,Automatic,155000,Jeddah,32000.0,9,15500.0
Chevrolet,Caprice,2013,Other,White,Semi Full,6.2,Gas,Automatic,193000,Dammam,44000.0,12,14846.153846153846
Jeep,Wrangler,2019,Saudi,White,Full,3.6,Gas,Automatic,16000,Riyadh,181000.0,6,2285.714285714286
Jeep,Grand Cherokee,2015,Saudi,Silver,Full,5.7,Gas,Automatic,146000,Riyadh,95000.0,10,13272.727272727272
Toyota,Yaris,2017,Saudi,Grey,Standard,1.3,Gas,Automatic,12500,Tabouk,32000.0,8,1388.888888888889
GMC,Terrain,2015,Saudi,Silver,Semi Full,2.4,Gas,Automatic,125000,Riyadh,38000.0,10,11363.636363636364
Changan,CS95,2019,Saudi,Black,Full,2.0,Gas,Automatic,106000,Jeddah,70000.0,6,15142.857142857143
Lexus,ES,2013,Saudi,Black,Full,1.6,Gas,Automatic,263000,Dammam,66000.0,12,20230.76923076923
Hyundai,Elantra,2017,Other,Silver,Standard,1.6,Diesel,Automatic,86000,Dammam,47000.0,8,9555.555555555555
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,121000,Dammam,75000.0,8,13444.444444444445
Nissan,Patrol,2017,Saudi,White,Standard,4.0,Gas,Automatic,198000,Dammam,114000.0,8,22000.0
Toyota,Furniture,2020,Saudi,Grey,Semi Full,4.0,Gas,Automatic,3000,Dammam,135000.0,5,500.0
Toyota,Avalon,2019,Saudi,White,Standard,3.5,Gas,Automatic,43418,Riyadh,115000.0,6,6202.571428571428
Ford,Taurus,2015,Saudi,Grey,Standard,3.6,Gas,Automatic,130243,Riyadh,58000.0,10,11840.272727272728
Ford,Echo Sport,2015,Saudi,White,Standard,1.4,Gas,Automatic,101600,Riyadh,28000.0,10,9236.363636363636
Hyundai,Sonata,2018,Saudi,Silver,Standard,2.5,Gas,Automatic,71629,Riyadh,50000.0,7,8953.625
Nissan,Datsun,2015,Saudi,White,Standard,1.9,Gas,Manual,142000,Makkah,39000.0,10,12909.09090909091
Geely,GC7,2015,Saudi,Silver,Full,1.6,Gas,Automatic,140000,Taef,15000.0,10,12727.272727272728
Hyundai,Sonata,2019,Saudi,White,Semi Full,2.4,Gas,Automatic,92000,Dammam,84000.0,6,13142.857142857143
Nissan,Sunny,2018,Gulf Arabic,Brown,Semi Full,1.5,Gas,Automatic,106,Jeddah,23000.0,7,13.25
Ford,Focus,2011,Unknown,White,Unknown,3.5,Gas,Automatic,181000,Jeddah,10000.0,14,12066.666666666666
Toyota,Furniture,2017,Unknown,White,Semi Full,2.7,Gas,Automatic,70000,Al-Ahsa,75000.0,8,7777.777777777777
GMC,Yukon,2011,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,223,Hail,40000.0,14,14.866666666666667
Mitsubishi,Pajero,2017,Gulf Arabic,White,Full,3.2,Diesel,Automatic,80000,Qassim,89500.0,8,8888.888888888889
Hyundai,Senta fe,2016,Saudi,White,Semi Full,3.3,Gas,Automatic,255000,Aseer,51000.0,9,25500.0
Genesis,G330,2017,Other,Silver,Semi Full,3.3,Gas,Automatic,68000,Qurayyat,70000.0,8,7555.555555555556
Toyota,FJ,2015,Saudi,Black,Semi Full,4.0,Gas,Automatic,110000,Dammam,115000.0,10,10000.0
Toyota,Yaris,2020,Saudi,Brown,Semi Full,1.5,Gas,Automatic,13000,Jeddah,37000.0,5,2166.6666666666665
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,98000,Najran,70000.0,11,8166.666666666667
Mercedes,GL,2015,Saudi,Black,Full,5.0,Gas,Automatic,32000,Makkah,183000.0,10,2909.090909090909
Mazda,CX9,2015,Saudi,Black,Full,2.5,Gas,Automatic,234000,Taef,57000.0,10,21272.727272727272
Toyota,Land Cruiser 70,2019,Saudi,White,Full,1.7,Gas,Manual,26000,Aseer,130000.0,6,3714.285714285714
Toyota,Prado,2016,Saudi,White,Standard,4.0,Gas,Automatic,74000,Jeddah,120000.0,9,7400.0
Toyota,Prado,2015,Saudi,Grey,Semi Full,4.0,Gas,Automatic,70000,Tabouk,110000.0,10,6363.636363636364
Hyundai,Tucson,2018,Other,Silver,Semi Full,2.0,Gas,Automatic,100000,Jeddah,60000.0,7,12500.0
Ford,Expedition,2016,Saudi,Black,Semi Full,3.5,Gas,Automatic,160000,Riyadh,85000.0,9,16000.0
Renault,Duster,2019,Saudi,Orange,Full,1.6,Gas,Automatic,27000,Dammam,54000.0,6,3857.1428571428573
Ford,Explorer,2009,Other,White,Semi Full,4.0,Gas,Automatic,430,Jeddah,20000.0,16,25.294117647058822
Dodge,Charger,2020,Saudi,Grey,Standard,3.6,Gas,Automatic,11000,Riyadh,100000.0,5,1833.3333333333333
Kia,Rio,2014,Other,Grey,Standard,1.4,Gas,Automatic,196,Al-Ahsa,18000.0,11,16.333333333333332
Dodge,Charger,2016,Other,Navy,Full,1.7,Gas,Automatic,140,Al-Medina,65000.0,9,14.0
Toyota,Furniture,2015,Gulf Arabic,Silver,Standard,2.7,Gas,Automatic,243000,Riyadh,50000.0,10,22090.909090909092
Cadillac,Escalade,2010,Other,Silver,Full,3.5,Gas,Automatic,194000,Al-Medina,37000.0,15,12125.0
Hyundai,H1,2019,Saudi,Silver,Standard,2.4,Gas,Automatic,76000,Dammam,65000.0,6,10857.142857142857
Hummer,H3,2008,Other,Red,Full,5.0,Gas,Automatic,340000,Riyadh,21000.0,17,18888.88888888889
Toyota,Furniture,2016,Gulf Arabic,Grey,Full,2.4,Gas,Automatic,185000,Riyadh,73000.0,9,18500.0
Toyota,Land Cruiser,2014,Saudi,White,Semi Full,4.6,Gas,Automatic,346000,Taef,130000.0,11,28833.333333333332
Ford,Expedition,2012,Saudi,Grey,Standard,3.8,Gas,Automatic,86000,Riyadh,53000.0,13,6142.857142857143
Lexus,ES,2018,Saudi,Black,Full,3.5,Gas,Automatic,91000,Riyadh,130000.0,7,11375.0
Kia,Picanto,2017,Saudi,Red,Standard,1.0,Gas,Automatic,158000,Al-Medina,22500.0,8,17555.555555555555
Toyota,Prado,2014,Saudi,Silver,Full,4.0,Gas,Automatic,121000,Jeddah,109000.0,11,10083.333333333334
Dodge,Durango,2013,Saudi,Navy,Standard,3.6,Gas,Automatic,115458,Jeddah,50000.0,12,8881.384615384615
Toyota,Hilux,2012,Saudi,White,Full,2.5,Gas,Manual,335200,Sakaka,50000.0,13,23942.85714285714
Mercedes,C,2015,Saudi,Grey,Semi Full,2.0,Gas,Automatic,99000,Jeddah,91500.0,10,9000.0
Hyundai,Elantra,2013,Saudi,Brown,Full,1.6,Gas,Automatic,189000,Aseer,23000.0,12,14538.461538461539
Toyota,Innova,2015,Gulf Arabic,White,Full,2.7,Gas,Automatic,14000,Dammam,43000.0,10,1272.7272727272727
Toyota,Land Cruiser,2015,Saudi,Grey,Full,4.6,Gas,Automatic,99000,Dammam,165000.0,10,9000.0
Honda,CRV,2014,Saudi,Red,Semi Full,2.4,Gas,Automatic,160000,Makkah,50000.0,11,13333.333333333334
Dodge,Charger,2015,Saudi,Red,Standard,3.6,Gas,Automatic,54300,Riyadh,63000.0,10,4936.363636363636
Genesis,G80,2013,Saudi,Black,Full,3.8,Gas,Automatic,124,Jeddah,55000.0,12,9.538461538461538
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,210000,Hail,64000.0,8,23333.333333333332
Chevrolet,Caprice Classic,2008,Saudi,White,Standard,3.5,Gas,Automatic,300000,Jeddah,14500.0,17,16666.666666666668
Hyundai,Sonata,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,305000,Riyadh,45000.0,9,30500.0
Hyundai,Sonata,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,215000,Riyadh,28000.0,12,16538.46153846154
GMC,Yukon,2012,Saudi,Silver,Standard,5.3,Gas,Automatic,235000,Tabouk,67000.0,13,16785.714285714286
Toyota,Yaris,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,76000,Hafar Al-Batin,37500.0,7,9500.0
Honda,Accord,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,95000,Jeddah,78000.0,8,10555.555555555555
Chevrolet,Tahoe,2013,Saudi,Silver,Semi Full,5.7,Gas,Automatic,200000,Riyadh,57000.0,12,15384.615384615385
Hyundai,Sonata,2012,Saudi,White,Full,2.5,Gas,Automatic,221000,Riyadh,30000.0,13,15785.714285714286
Hyundai,Tucson,2017,Saudi,Grey,Standard,2.0,Gas,Automatic,120000,Jeddah,65000.0,8,13333.333333333334
GMC,Terrain,2017,Other,Grey,Full,3.5,Gas,Automatic,78000,Taef,55000.0,8,8666.666666666666
Chevrolet,Caprice,2008,Saudi,White,Semi Full,3.5,Gas,Automatic,255000,Dammam,25000.0,17,14166.666666666666
Toyota,Corolla,2017,Other,Black,Semi Full,1.6,Gas,Automatic,75000,Jeddah,55000.0,8,8333.333333333334
Honda,Pilot,2012,Saudi,White,Unknown,3.5,Gas,Automatic,266700,Jeddah,30000.0,13,19050.0
MG,6,2014,Gulf Arabic,Grey,Full,1.8,Gas,Automatic,79000,Riyadh,23000.0,11,6583.333333333333
Kia,Cerato,2016,Saudi,White,Semi Full,1.6,Gas,Automatic,12100,Qassim,30000.0,9,1210.0
Mercedes,E,2017,Saudi,Navy,Full,2.0,Gas,Automatic,147,Riyadh,142000.0,8,16.333333333333332
Toyota,Camry,2019,Saudi,White,Standard,2.5,Hybrid,Automatic,62000,Jeddah,1595.0,6,8857.142857142857
Fiat,500,2017,Gulf Arabic,White,Full,1.4,Gas,Automatic,74000,Dammam,48000.0,8,8222.222222222223
Toyota,Camry,2016,Saudi,White,Standard,2.5,Gas,Automatic,17000,Riyadh,35000.0,9,1700.0
MG,GS,2020,Saudi,White,Semi Full,2.0,Gas,Automatic,11000,Riyadh,51000.0,5,1833.3333333333333
Land Rover,Range Rover,2011,Saudi,White,Full,3.5,Gas,Automatic,196000,Jeddah,55000.0,14,13066.666666666666
MG,RX8,2020,Saudi,Brown,Full,2.0,Gas,Automatic,23000,Al-Baha,98000.0,5,3833.3333333333335
Chevrolet,Trailblazer,2013,Saudi,Brown,Standard,3.6,Gas,Automatic,220000,Jubail,28000.0,12,16923.076923076922
Hyundai,Sonata,2020,Saudi,White,Standard,2.0,Gas,Automatic,9000,Riyadh,73000.0,5,1500.0
Honda,CRV,2013,Saudi,White,Full,2.4,Gas,Automatic,167000,Jeddah,45000.0,12,12846.153846153846
Daihatsu,Delta,2013,Saudi,White,Standard,3.5,Gas,Manual,157000,Jeddah,32000.0,12,12076.923076923076
Toyota,Land Cruiser 70,2015,Saudi,Another Color,Semi Full,4.0,Gas,Manual,360538,Riyadh,80000.0,10,32776.181818181816
Toyota,Prado,2017,Saudi,White,Semi Full,4.0,Gas,Automatic,138000,Riyadh,132000.0,8,15333.333333333334
Ford,Expedition,2014,Gulf Arabic,Navy,Semi Full,5.4,Gas,Automatic,132000,Riyadh,45000.0,11,11000.0
Kia,Optima,2016,Saudi,Another Color,Full,2.4,Gas,Automatic,161000,Dammam,68000.0,9,16100.0
Toyota,Camry,2017,Saudi,White,Standard,2.4,Gas,Automatic,97000,Riyadh,68000.0,8,10777.777777777777
Toyota,Camry,2017,Saudi,Grey,Standard,2.4,Gas,Automatic,120000,Riyadh,62000.0,8,13333.333333333334
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,54000,Dammam,55000.0,7,6750.0
Nissan,KICKS,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,87000,Dammam,55000.0,6,12428.57142857143
GMC,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,334000,Riyadh,51000.0,14,22266.666666666668
Honda,Accord,2017,Gulf Arabic,Golden,Semi Full,2.5,Gas,Automatic,62847,Qassim,82000.0,8,6983.0
Toyota,Furniture,2020,Saudi,Silver,Full,4.0,Gas,Automatic,20000,Riyadh,130000.0,5,3333.3333333333335
Ford,Echo Sport,2020,Gulf Arabic,White,Standard,1.5,Gas,Automatic,4434,Dammam,59000.0,5,739.0
Nissan,Datsun,2013,Gulf Arabic,White,Standard,1.7,Gas,Manual,273778,Al-Ahsa,32000.0,12,21059.846153846152
Genesis,Prestige,2015,Saudi,Black,Full,3.8,Gas,Automatic,180000,Makkah,47500.0,10,16363.636363636364
INFINITI,FX,2009,Saudi,White,Full,3.5,Gas,Automatic,250000,Jeddah,35000.0,16,14705.882352941177
GMC,Yukon,2009,Saudi,Black,Full,6.2,Gas,Automatic,138000,Al-Baha,55000.0,16,8117.64705882353
Chevrolet,Tahoe,2012,Saudi,Silver,Full,5.3,Gas,Automatic,287928,Riyadh,58000.0,13,20566.285714285714
Kia,Cadenza,2016,Gulf Arabic,Black,Full,3.3,Diesel,Automatic,100,Tabouk,77000.0,9,10.0
Nissan,Patrol,2016,Saudi,Brown,Full,4.8,Gas,Automatic,183000,Khobar,150000.0,9,18300.0
Nissan,Patrol,2016,Saudi,White,Full,5.6,Gas,Automatic,139000,Riyadh,158000.0,9,13900.0
Ford,Marquis,2009,Saudi,Golden,Semi Full,4.6,Gas,Automatic,300000,Riyadh,17000.0,16,17647.058823529413
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,White,Full,4.0,Gas,Manual,99000,Aseer,85000.0,11,8250.0
Hyundai,Sonata,2007,Other,Silver,Full,3.3,Gas,Automatic,196000,Al-Ahsa,16000.0,18,10315.78947368421
Nissan,Land Cruiser Pickup,2016,Saudi,Brown,Full,4.8,Gas,Manual,50000,Riyadh,85000.0,9,5000.0
Nissan,Altima,2015,Other,Black,Standard,2.5,Gas,Automatic,167000,Dammam,32000.0,10,15181.818181818182
Lexus,LX,2012,Saudi,White,Full,5.7,Gas,Automatic,147000,Riyadh,170000.0,13,10500.0
Kia,Cadenza,2018,Gulf Arabic,White,Semi Full,3.3,Gas,Automatic,81000,Dammam,70000.0,7,10125.0
Lexus,ES,2015,Gulf Arabic,Black,Full,3.5,Gas,Automatic,158792,Taef,78000.0,10,14435.636363636364
Dodge,Durango,2012,Saudi,White,Full,6.0,Gas,Automatic,288000,Al-Medina,43000.0,13,20571.428571428572
Chevrolet,Silverado,2014,Gulf Arabic,White,Semi Full,4.3,Gas,Automatic,233,Dammam,75000.0,11,19.416666666666668
Ford,Expedition,2012,Saudi,White,Standard,5.4,Gas,Automatic,182000,Dammam,42500.0,13,13000.0
Toyota,Furniture,2013,Saudi,White,Standard,2.7,Gas,Automatic,180000,Riyadh,45000.0,12,13846.153846153846
Cadillac,Escalade,2015,Saudi,Black,Full,6.2,Gas,Automatic,88000,Jeddah,160000.0,10,8000.0
Toyota,Avalon,2008,Saudi,White,Standard,3.6,Gas,Automatic,320000,Riyadh,30000.0,17,17777.777777777777
Toyota,Camry,2017,Saudi,Silver,Semi Full,2.0,Gas,Automatic,135000,Qassim,47000.0,8,15000.0
Geely,EC7,2015,Other,Bronze,Standard,1.3,Gas,Manual,160000,Jeddah,14000.0,10,14545.454545454546
Ford,Expedition,2014,Saudi,White,Semi Full,5.3,Gas,Automatic,210000,Riyadh,50000.0,11,17500.0
Ford,Taurus,2016,Other,White,Semi Full,3.5,Gas,Automatic,125000,Yanbu,67000.0,9,12500.0
Mercedes,C,2016,Gulf Arabic,Silver,Full,2.0,Gas,Automatic,100500,Jeddah,120000.0,9,10050.0
Mercedes,GL,2012,Saudi,Black,Full,4.8,Gas,Automatic,106000,Riyadh,71000.0,13,7571.428571428572
Toyota,Innova,2018,Saudi,Grey,Full,2.7,Gas,Automatic,149000,Dammam,68000.0,7,18625.0
Nissan,Sentra,2015,Gulf Arabic,Another Color,Standard,1.5,Gas,Automatic,17100,Jeddah,25000.0,10,1554.5454545454545
Toyota,Ciocca,2016,Saudi,White,Full,5.7,Gas,Automatic,150000,Dammam,135000.0,9,15000.0
Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,160,Al-Medina,26500.0,9,16.0
Honda,Odyssey,2015,Gulf Arabic,Silver,Semi Full,3.5,Gas,Automatic,100000,Dammam,57000.0,10,9090.90909090909
MG,360,2019,Saudi,Bronze,Full,1.2,Gas,Automatic,24000,Jeddah,36000.0,6,3428.5714285714284
Ford,Flex,2014,Saudi,Silver,Standard,3.5,Gas,Automatic,201000,Dammam,57000.0,11,16750.0
Toyota,Innova,2014,Saudi,White,Semi Full,2.7,Gas,Automatic,141000,Dammam,55000.0,11,11750.0
Hyundai,Sonata,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,33000,Dammam,85000.0,6,4714.285714285715
Ford,Taurus,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,177000,Dammam,70000.0,12,13615.384615384615
Ford,Taurus,2018,Saudi,White,Standard,2.0,Gas,Automatic,69000,Dammam,82000.0,7,8625.0
Kia,Optima,2018,Gulf Arabic,White,Full,2.4,Gas,Automatic,83000,Dammam,75000.0,7,10375.0
Kia,Optima,2014,Saudi,White,Full,2.4,Gas,Automatic,113000,Dammam,51000.0,11,9416.666666666666
Nissan,VTC,2016,Saudi,Bronze,Standard,4.0,Gas,Automatic,112000,Dammam,106000.0,9,11200.0
Toyota,Land Cruiser,2015,Saudi,White,Semi Full,4.0,Gas,Automatic,212000,Dammam,145000.0,10,19272.727272727272
Toyota,Camry,2017,Saudi,Black,Standard,2.5,Gas,Automatic,135000,Dammam,60000.0,8,15000.0
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.5,Gas,Automatic,199200,Dammam,48000.0,11,16600.0
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,98000,Jeddah,35000.0,6,14000.0
GMC,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,156000,Dammam,47000.0,14,10400.0
Nissan,Patrol,2017,Saudi,White,Full,6.0,Gas,Automatic,12000,Jeddah,128000.0,8,1333.3333333333333
Ford,Expedition,2014,Saudi,White,Semi Full,5.4,Gas,Automatic,140000,Aseer,36000.0,11,11666.666666666666
Dodge,Charger,2018,Saudi,Grey,Semi Full,5.7,Gas,Automatic,81000,Riyadh,125000.0,7,10125.0
Land Rover,Range Rover,2008,Saudi,Black,Full,3.3,Gas,Automatic,300000,Dammam,27000.0,17,16666.666666666668
Volkswagen,Tiguan,2012,Other,White,Full,2.0,Gas,Automatic,240000,Jeddah,25000.0,13,17142.85714285714
Geely,EC8,2015,Other,White,Standard,3.5,Gas,Manual,65000,Tabouk,20000.0,10,5909.090909090909
Chrysler,S300,2015,Other,White,Semi Full,3.6,Gas,Automatic,106000,Jeddah,75000.0,10,9636.363636363636
Other,Other,2020,Other,Black,Standard,1.1,Gas,Manual,2848,Al-Baha,2000.0,5,474.6666666666667
Kia,Carnival,2009,Other,White,Semi Full,3.8,Gas,Automatic,176000,Jeddah,15000.0,16,10352.941176470587
Dodge,Charger,2014,Saudi,Red,Full,5.7,Gas,Automatic,178,Jeddah,50000.0,11,14.833333333333334
Toyota,Corolla,2016,Other,White,Standard,5.8,Gas,Automatic,114,Tabouk,35000.0,9,11.4
Honda,Accord,2010,Other,Oily,Full,2.4,Gas,Automatic,205,Jeddah,30000.0,15,12.8125
Hyundai,Azera,2021,Saudi,Grey,Standard,3.5,Gas,Automatic,10000,Jeddah,1800.0,4,2000.0
Chevrolet,Tahoe,2019,Gulf Arabic,White,Semi Full,5.3,Gas,Automatic,32300,Aseer,168000.0,6,4614.285714285715
Toyota,Land Cruiser,2009,Saudi,White,Standard,5.0,Gas,Automatic,319,Taef,75000.0,16,18.764705882352942
Toyota,Rush,2021,Saudi,White,Semi Full,1.5,Gas,Automatic,10000,Makkah,55000.0,4,2000.0
Ford,Victoria,2011,Other,Blue,Semi Full,4.6,Gas,Automatic,230,Al-Ahsa,28000.0,14,15.333333333333334
Chevrolet,Aveo,2014,Other,Silver,Standard,3.5,Gas,Automatic,88000,Dammam,13000.0,11,7333.333333333333
Hyundai,Accent,2018,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,114969,Al-Jouf,30000.0,7,14371.125
Toyota,Avanza,2016,Saudi,White,Standard,1.6,Gas,Automatic,115,Hafar Al-Batin,30000.0,9,11.5
Ford,Marquis,2009,Other,White,Full,4.6,Gas,Automatic,338000,Jeddah,18000.0,16,19882.352941176472
Toyota,Camry,2017,Saudi,White,Full,2.5,Gas,Automatic,265,Riyadh,65000.0,8,29.444444444444443
Nissan,X-Trail,2017,Saudi,Grey,Semi Full,2.5,Gas,Automatic,119000,Riyadh,51000.0,8,13222.222222222223
Ford,Expedition,2006,Saudi,Silver,Standard,3.5,Gas,Automatic,155000,Riyadh,20000.0,19,7750.0
Kia,Cerato,2017,Saudi,Black,Standard,1.6,Gas,Automatic,132700,Dammam,29000.0,8,14744.444444444445
Lexus,ES,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,200000,Riyadh,75000.0,12,15384.615384615385
Geely,Emgrand,2019,Saudi,Red,Full,1.8,Gas,Automatic,43000,Riyadh,45000.0,6,6142.857142857143
Chrysler,C300,2013,Saudi,Brown,Full,5.7,Gas,Automatic,210,Riyadh,48000.0,12,16.153846153846153
